Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Zach Green,,3B,3500,SF,@COL,5.02,Gray,0.309,-3%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JT Riddle,,2B/OF,3500,PIT,MIN,4.13,Dobnak,,1%,R,L,0.278,3%,0.142,0%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ke'Bryan Hayes,,3B,3500,PIT,MIN,4.13,Dobnak,,-1%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zack Short,,SS,3500,CHC,@KC,5.26,Bubic,,2%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Swihart,,C/OF,3500,TEX,@OAK,3.51,Manaea,0.312,-3%,L,S,0.192,-4%,0.012,-11%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dustin Fowler,,OF,3500,OAK,TEX,4.49,Gibson,0.349,5%,R,L,0.274,-3%,0.140,-3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Kingery,,2B,3500,PHI,@NYY,3.70,Loaisiga,0.337,0%,R,R,0.293,-1%,0.155,-6%,x,8,,-3%,3%,3%,2.3,2.3,2.3,-0.6,5.1,0.0,0.0,0.0,0.0
Bryan Holaday,,C,3500,BAL,MIA,4.10,TBA,,%,,R,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Williams,,OF,3500,BAL,MIA,4.10,TBA,,%,,L,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chadwick Tromp,,C,3400,SF,@COL,5.02,Gray,0.309,-3%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,11.5,11.5,11.5,3.8,19.2,0.0,0.0,0.0,0.0
Colin Moran,,1B/3B,3400,PIT,MIN,4.13,Dobnak,,1%,R,L,0.329,3%,0.150,3%,4,,0,0%,1%,0%,10.0,10.0,10.0,0.9,19.1,7.8,2.3,0.0,0.0
Nick Senzel,,OF,3400,CIN,@CLE,3.74,Clevinger,0.253,-15%,R,R,0.294,-5%,0.157,-6%,6,,1,-3%,0%,-1%,8.4,8.4,8.4,1.6,15.3,6.1,1.8,0.0,0.0
Josh Naylor,,OF,3400,SD,LAD,3.75,Stripling,0.277,-10%,R,L,0.309,0%,0.176,5%,x,x,-,0%,0%,0%,4.3,4.3,4.3,-0.8,9.5,0.0,0.0,0.0,0.0
Brandon Drury,,2B/3B,3400,TOR,@ATL,4.29,Newcomb,0.310,-3%,L,R,0.298,4%,0.160,-1%,8,,0,2%,0%,1%,2.0,2.0,2.0,-2.5,6.5,6.3,1.9,0.0,0.0
Rob Brantly,,C,3400,SF,@COL,5.02,Gray,0.326,0%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Siri,,OF,3400,SF,@COL,5.02,Gray,0.309,-3%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrone Taylor,,OF,3400,MIL,@CWS,4.03,Keuchel,0.310,-3%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Bird,,1B,3400,TEX,@OAK,3.51,Manaea,0.258,-14%,L,L,0.356,-1%,0.266,-4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yonder Alonso,,1B,3400,ATL,TOR,4.71,Ryu,0.307,-5%,L,L,0.292,-4%,0.170,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay Bruce,,OF,3400,PHI,@NYY,3.70,Loaisiga,,2%,R,L,0.307,1%,0.231,6%,x,7,,-2%,4%,5%,11.7,11.7,11.7,1.6,21.8,0.0,0.0,0.0,0.0
Jean Segura,,3B/SS,3400,PHI,@NYY,3.70,Loaisiga,0.337,0%,R,R,0.308,-5%,0.102,-21%,x,6,,-2%,3%,3%,4.8,4.8,4.8,1.1,8.4,0.0,0.0,0.0,0.0
Austin Wynns,,C,3400,BAL,MIA,4.10,TBA,,%,,R,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Reddick,,OF,3300,HOU,@ARI,5.11,Ray,0.267,-12%,L,L,0.308,2%,0.139,8%,x,x,-,0%,0%,0%,7.5,7.5,7.5,1.1,13.9,0.0,0.0,0.0,0.0
Freddy Galvis,,2B/SS,3300,CIN,@CLE,3.74,Clevinger,0.305,-4%,R,S,0.293,1%,0.156,10%,8,,0,4%,0%,-2%,7.1,7.1,7.1,1.0,13.2,6.3,1.9,0.0,0.0
Danny Jansen,,C,3300,TOR,@ATL,4.29,Newcomb,0.310,-3%,L,R,0.308,4%,0.185,9%,7,,0,2%,0%,1%,6.5,6.5,6.5,0.4,12.6,7.1,2.2,0.0,0.0
Tim Lopes,,OF,3300,SEA,LAA,4.38,Teheran,0.300,-5%,R,R,0.285,-3%,0.063,-11%,,x,,0%,0%,0%,8.4,8.4,8.4,0.6,16.2,0.0,0.0,0.0,0.0
Kike Hernandez,,2B,3300,LAD,@SD,4.25,Richards,0.316,-6%,R,R,0.317,-3%,0.209,1%,9,x,-1,-4%,-1%,0%,6.7,6.7,6.7,-3.4,16.7,6.0,1.8,0.0,0.0
Jason Heyward,,OF,3300,CHC,@KC,5.26,Bubic,,-4%,L,L,0.275,-12%,0.089,-37%,7,,-1,4%,-1%,0%,5.8,5.8,5.8,-1.4,13.0,6.3,1.9,0.0,0.0
Johan Camargo,,3B/OF,3300,ATL,TOR,4.71,Ryu,0.283,-9%,L,S,0.362,5%,0.230,18%,7,,0,1%,0%,1%,5.8,5.8,5.8,0.8,10.7,6.4,1.9,0.0,0.0
Aledmys Diaz,,1B/OF,3300,HOU,@ARI,5.11,Ray,0.320,-1%,L,R,0.304,-4%,0.156,-7%,x,x,-,0%,0%,0%,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Jaylin Davis,,OF,3300,SF,@COL,5.02,Gray,0.309,-3%,R,R,0.236,-3%,0.103,-5%,x,x,-,0%,0%,0%,4.8,4.8,4.8,-1.9,11.4,0.0,0.0,0.0,0.0
Luis Arraez,,2B,3300,MIN,@PIT,5.37,Williams,0.332,2%,R,L,0.377,5%,0.132,6%,6,,-1,-1%,1%,0%,4.5,4.5,4.5,0.7,8.3,7.7,2.3,0.0,0.0
Derek Fisher,,OF,3300,TOR,@ATL,4.29,Newcomb,0.314,-4%,L,L,0.328,-2%,0.196,-11%,x,x,-,0%,0%,0%,5.5,5.5,5.5,1.3,9.7,0.0,0.0,0.0,0.0
Guillermo Heredia,,OF,3300,PIT,MIN,4.13,Dobnak,,-1%,R,R,0.272,-7%,0.099,-10%,x,x,-,0%,0%,0%,4.4,4.4,4.4,-2.3,11.1,0.0,0.0,0.0,0.0
Josh Phegley,,C,3300,CHC,@KC,5.26,Bubic,,2%,L,R,0.295,4%,0.176,10%,x,x,-,0%,0%,0%,3.0,3.0,3.0,1.6,4.4,0.0,0.0,0.0,0.0
Tim Locastro,,OF,3300,ARI,HOU,4.39,McCullers,0.325,0%,R,R,0.311,-2%,0.060,-19%,x,x,-,0%,0%,0%,2.0,2.0,2.0,-0.8,4.8,0.0,0.0,0.0,0.0
Zack Collins,,C,3300,CWS,MIL,4.47,Houser,0.334,-1%,R,L,0.317,1%,0.219,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delino DeShields,,OF,3300,CLE,CIN,4.76,Antone,,-1%,R,R,0.267,-7%,0.053,-43%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Bauers,,1B/OF,3300,CLE,CIN,4.76,Antone,,1%,R,L,0.311,3%,0.166,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Craig,,1B,3300,PIT,MIN,4.13,Dobnak,,-1%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Zagunis,,OF,3300,CHC,@KC,5.26,Bubic,,2%,L,R,0.302,2%,0.115,4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breyvic Valera,,2B/SS,3300,TOR,@ATL,4.29,Newcomb,0.310,-3%,L,S,0.334,3%,0.100,4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristian Pache,,OF,3300,ATL,TOR,4.71,Ryu,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Quinn,,OF,3300,PHI,@NYY,3.70,Loaisiga,,2%,R,S,0.291,-1%,0.121,-7%,8,,0,-4%,3%,3%,1.5,1.5,1.5,-0.6,3.6,7.1,2.2,0.0,0.0
Tyler Wade,,OF/SS,3300,NYY,PHI,3.80,Nola,0.293,-7%,R,L,0.280,0%,0.123,-3%,,x,,0%,0%,0%,2.3,2.3,2.3,-1.7,6.4,0.0,0.0,0.0,0.0
Brian Goodwin,,OF,3200,LAA,@SEA,4.62,Gonzales,0.331,0%,L,L,0.355,-1%,0.232,-4%,,x,,0%,0%,0%,10.9,10.9,10.9,1.3,20.5,0.0,0.0,0.0,0.0
Ben Gamel,,OF,3200,MIL,@CWS,4.03,Keuchel,0.261,-14%,L,L,0.333,0%,0.129,-3%,5,9,3,-5%,0%,-1%,12.2,12.2,12.2,7.7,16.7,5.9,1.8,0.0,0.0
AJ Pollock,,OF,3200,LAD,@SD,4.25,Richards,0.316,-6%,R,R,0.335,-1%,0.210,-4%,1,x,5,-4%,-1%,0%,9.8,9.8,9.8,0.9,18.7,7.9,2.5,0.0,0.0
Stephen Piscotty,,OF,3200,OAK,TEX,4.49,Gibson,0.319,-1%,R,R,0.321,-6%,0.189,-6%,,x,,0%,0%,0%,8.0,8.0,8.0,0.3,15.7,0.0,0.0,0.0,0.0
Chris Taylor,,OF/SS,3200,LAD,@SD,4.25,Richards,0.316,-6%,R,R,0.331,-1%,0.177,-8%,6,6,0,-3%,-1%,0%,4.8,4.8,4.8,0.4,9.2,6.5,2.0,0.0,0.0
Bradley Zimmer,,OF,3200,CLE,CIN,4.76,Antone,,1%,R,L,0.231,-2%,0.048,-9%,6,,0,2%,0%,-1%,6.4,6.4,6.4,0.4,12.3,7.0,2.2,0.0,0.0
Domingo Santana,,OF,3200,CLE,CIN,4.76,Antone,,-1%,R,R,0.330,-3%,0.166,-11%,x,x,-,0%,0%,0%,3.9,3.9,3.9,-1.2,8.9,0.0,0.0,0.0,0.0
Josh VanMeter,,2B/OF,3200,CIN,@CLE,3.74,Clevinger,0.305,-4%,R,L,0.328,1%,0.181,2%,7,,0,3%,0%,-1%,2.8,2.8,2.8,-1.5,7.0,6.7,2.1,0.0,0.0
Ildemaro Vargas,,2B/3B,3200,ARI,HOU,4.39,McCullers,0.279,-10%,R,S,0.264,-4%,0.088,-13%,x,x,-,0%,0%,0%,2.5,2.5,2.5,0.4,4.6,0.0,0.0,0.0,0.0
Yonathan Daza,,OF,3200,COL,SF,6.48,Webb,,-1%,R,R,0.231,-5%,0.046,-12%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe McCarthy,,OF,3200,SF,@COL,5.02,Gray,0.326,0%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Urias,,SS,3200,MIL,@CWS,4.03,Keuchel,0.310,-3%,L,R,0.404,7%,0.186,11%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robel Garcia,,2B,3200,CHC,@KC,5.26,Bubic,,2%,L,S,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hernan Perez,,3B/SS,3200,CHC,@KC,5.26,Bubic,,2%,L,R,0.324,9%,0.186,23%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Barrera,,OF,3200,OAK,TEX,4.49,Gibson,0.349,5%,R,L,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skye Bolt,,OF,3200,OAK,TEX,4.49,Gibson,0.349,5%,R,S,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Rojas,,2B/OF,3200,ARI,HOU,4.39,McCullers,0.279,-10%,R,L,0.260,-2%,0.093,-7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Mullins,,OF,3200,BAL,MIA,4.10,TBA,,%,,S,,%,,%,,x,,0%,0%,0%,5.3,5.3,5.3,-0.8,11.4,0.0,0.0,0.0,0.0
Richie Martin,,SS,3200,BAL,MIA,4.10,TBA,,%,,R,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Kipnis,,2B,3100,CHC,@KC,5.26,Bubic,,-4%,L,L,0.297,-3%,0.143,-13%,x,x,-,0%,0%,0%,14.3,14.3,14.3,7.9,20.6,0.0,0.0,0.0,0.0
Dylan Moore,,3B/OF,3100,SEA,LAA,4.38,Teheran,0.300,-5%,R,R,0.287,-4%,0.175,-2%,,x,,0%,0%,0%,11.2,11.2,11.2,3.4,18.9,0.0,0.0,0.0,0.0
Leury Garcia,,OF/SS,3100,CWS,MIL,4.47,Houser,0.334,-1%,R,S,0.275,-6%,0.089,-5%,8,7,0,-3%,0%,-1%,8.1,8.1,8.1,-3.7,19.9,5.5,1.8,0.0,0.0
Travis Shaw,,1B/3B,3100,TOR,@ATL,4.29,Newcomb,0.314,-4%,L,L,0.269,-13%,0.146,-26%,x,x,-,0%,0%,0%,7.0,7.0,7.0,4.2,9.8,0.0,0.0,0.0,0.0
Nico Hoerner,,2B/SS,3100,CHC,@KC,5.26,Bubic,,2%,L,R,,2%,,7%,8,,0,0%,-1%,0%,6.1,6.1,6.1,1.4,10.8,7.2,2.3,0.0,0.0
Cole Tucker,,OF/SS,3100,PIT,MIN,4.13,Dobnak,,1%,R,S,0.272,-1%,0.160,1%,8,,-2,0%,1%,0%,7.2,7.2,7.2,0.0,14.4,6.3,2.0,0.0,0.0
Austin Nola,,1B/C,3100,SEA,LAA,4.38,Teheran,0.300,-5%,R,R,0.321,-2%,0.138,-10%,,5,,-3%,2%,0%,5.0,5.0,5.0,-0.5,10.5,5.8,1.9,0.0,0.0
Greg Garcia,,2B/3B,3100,SD,LAD,3.75,Stripling,0.277,-10%,R,L,0.310,6%,0.097,11%,7,x,-1,-1%,0%,0%,4.8,4.8,4.8,1.9,7.6,5.0,1.6,0.0,0.0
Ty France,,1B/2B,3100,SD,LAD,3.75,Stripling,0.321,-1%,R,R,0.288,-3%,0.124,-10%,x,x,-,0%,0%,0%,4.5,4.5,4.5,-0.4,9.4,0.0,0.0,0.0,0.0
Shogo Akiyama,,OF,3100,CIN,@CLE,3.74,Clevinger,0.305,-4%,R,L,,2%,,3%,1,,0,3%,0%,-1%,4.3,4.3,4.3,0.3,8.4,8.1,2.6,0.0,0.0
William Contreras,,C,3100,ATL,TOR,4.71,Ryu,0.283,-9%,L,R,,2%,,7%,x,x,-,0%,0%,0%,4.5,4.5,4.5,-1.9,10.9,0.0,0.0,0.0,0.0
Luis Rengifo,,2B,3100,LAA,@SEA,4.62,Gonzales,0.316,-2%,L,S,0.263,-2%,0.107,-1%,,9,,-3%,2%,0%,4.8,4.8,4.8,1.2,8.4,5.8,1.9,0.0,0.0
Evan White,,1B,3100,SEA,LAA,4.38,Teheran,0.300,-5%,R,R,,-2%,,-2%,,7,,-2%,2%,0%,3.9,3.7,3.7,-1.5,8.8,5.9,1.9,0.0,0.0
Byron Buxton,,OF,3100,MIN,@PIT,5.37,Williams,0.304,-4%,R,R,0.292,-4%,0.204,4%,x,x,-,0%,0%,0%,2.7,2.7,2.7,0.0,5.3,0.0,0.0,0.0,0.0
Joe Panik,,2B,3100,TOR,@ATL,4.29,Newcomb,0.314,-4%,L,L,0.282,-1%,0.069,-14%,x,x,-,0%,0%,0%,2.6,2.6,2.6,0.8,4.4,0.0,0.0,0.0,0.0
Jon Jay,,OF,3100,ARI,HOU,4.39,McCullers,0.279,-10%,R,L,0.300,-2%,0.096,47%,8,x,0,3%,0%,0%,2.5,2.5,2.5,-1.0,6.0,4.7,1.5,0.0,0.0
Franklin Barreto,,2B,3100,OAK,TEX,4.49,Gibson,0.319,-1%,R,R,0.251,-4%,0.182,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Kramer,,2B/OF,3100,PIT,MIN,4.13,Dobnak,,1%,R,L,0.196,-4%,0.015,-12%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Martin,,OF,3100,PIT,MIN,4.13,Dobnak,,1%,R,L,0.273,1%,0.065,-1%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jace Peterson,,2B/OF,3100,MIL,@CWS,4.03,Keuchel,0.261,-14%,L,L,0.248,-8%,0.065,-24%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Dozier,,3B,3100,KC,CHC,3.74,Darvish,0.268,-12%,R,R,0.334,1%,0.224,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Ibanez,,2B,3100,TEX,@OAK,3.51,Manaea,0.312,-3%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caleb Joseph,,C,3100,TOR,@ATL,4.29,Newcomb,0.310,-3%,L,R,0.245,-1%,0.101,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter O'Brien,,OF,3100,ATL,TOR,4.71,Ryu,0.283,-9%,L,R,0.261,0%,0.265,10%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Velazquez,,2B/SS,3100,BAL,MIA,4.10,TBA,,%,,S,,%,,%,,9,,2%,2%,0%,0.8,0.8,0.8,-0.8,2.3,5.2,1.7,0.0,0.0
Kyle Garlick,,OF,3100,PHI,@NYY,3.70,Loaisiga,0.337,0%,R,R,,-2%,,-2%,9,,0,-6%,5%,6%,0.0,0.0,0.0,0.0,0.0,7.1,2.3,0.0,0.0
Clint Frazier,,OF,3100,NYY,PHI,3.80,Nola,0.274,-11%,R,R,0.334,0%,0.193,-3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marwin Gonzalez,,1B/3B,3000,MIN,@PIT,5.37,Williams,0.332,2%,R,S,0.311,-2%,0.153,-7%,8,,-1,0%,1%,0%,5.5,5.5,5.5,0.5,10.5,7.1,2.4,0.0,0.0
Steven Souza Jr.,,OF,3000,CHC,@KC,5.26,Bubic,,2%,L,R,0.322,4%,0.159,9%,x,x,-,0%,0%,0%,5.5,5.5,5.5,1.0,10.0,0.0,0.0,0.0,0.0
Jacob Stallings,,C,3000,PIT,MIN,4.13,Dobnak,,-1%,R,R,0.263,-6%,0.064,-22%,9,,-1,-1%,1%,0%,4.0,4.0,4.0,0.8,7.2,4.9,1.6,0.0,0.0
Franchy Cordero,,OF,3000,KC,CHC,3.74,Darvish,0.318,-1%,R,L,0.355,4%,0.200,5%,7,,-1,2%,-1%,0%,3.4,3.4,3.4,-1.2,8.0,7.1,2.4,0.0,0.0
Jo Adell,,OF,3000,LAA,@SEA,4.62,Gonzales,0.316,-2%,L,R,,2%,,7%,,6,,-4%,2%,0%,3.0,3.0,3.0,3.0,3.0,7.0,2.3,0.0,0.0
Alex Jackson,,C,3000,ATL,TOR,4.71,Ryu,0.283,-9%,L,R,,2%,,7%,x,x,-,0%,0%,0%,2.7,2.7,2.7,-2.0,7.3,0.0,0.0,0.0,0.0
Dee Gordon,,2B/OF,3000,SEA,LAA,4.38,Teheran,0.324,0%,R,L,0.279,0%,0.094,28%,,x,,0%,0%,0%,2.8,2.8,2.8,-0.5,6.1,0.0,0.0,0.0,0.0
Phillip Ervin,,OF,3000,CIN,@CLE,3.74,Clevinger,0.253,-15%,R,R,0.296,-7%,0.137,-13%,x,x,-,0%,0%,0%,2.0,2.0,2.0,-0.3,4.3,0.0,0.0,0.0,0.0
Jedd Gyorko,,1B/3B,3000,MIL,@CWS,4.03,Keuchel,0.310,-3%,L,R,0.348,6%,0.195,17%,4,5,1,-1%,0%,-2%,3.3,3.3,3.3,0.4,6.2,6.0,2.0,0.0,0.0
Anthony Alford,,OF,3000,TOR,@ATL,4.29,Newcomb,0.310,-3%,L,R,0.075,-2%,0.000,0%,9,,0,3%,0%,0%,2.5,2.5,2.5,-1.0,6.0,3.9,1.3,0.0,0.0
Mike Freeman,,2B/SS,3000,CLE,CIN,4.76,Antone,,1%,R,L,0.322,1%,0.099,-7%,x,x,-,0%,0%,0%,1.0,1.0,1.0,-0.4,2.4,0.0,0.0,0.0,0.0
Logan Morrison,,1B,3000,MIL,@CWS,4.03,Keuchel,0.261,-14%,L,L,0.310,0%,0.150,-16%,x,x,-,0%,0%,0%,1.8,1.8,1.8,-1.8,5.3,0.0,0.0,0.0,0.0
Garrett Stubbs,,C,3000,HOU,@ARI,5.11,Ray,0.267,-12%,L,L,,-6%,,-17%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daulton Varsho,,C,3000,ARI,HOU,4.39,McCullers,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Arroyo,,3B,3000,CLE,CIN,4.76,Antone,,-1%,R,R,0.326,-1%,0.180,-1%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaMonte Wade Jr.,,OF,3000,MIN,@PIT,5.37,Williams,0.332,2%,R,L,0.338,2%,0.204,4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruben Tejada,,3B,3000,TOR,@ATL,4.29,Newcomb,0.310,-3%,L,R,0.275,0%,0.092,-1%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Hicks,,1B/C,3000,ARI,HOU,4.39,McCullers,0.325,0%,R,R,0.269,-6%,0.155,-4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Briceno,,C,3000,LAA,@SEA,4.62,Gonzales,0.316,-2%,L,R,0.393,5%,0.288,14%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Brinson,,OF,3000,MIA,@BAL,4.40,Wojciechowski,0.327,2%,R,R,0.221,-6%,0.102,-9%,,9,,7%,2%,0%,0.0,0.0,0.0,0.0,0.0,5.9,2.0,0.0,0.0
Eddy Alvarez,,3B/SS,3000,MIA,@BAL,4.40,Wojciechowski,0.383,11%,R,L,,2%,,3%,8,,0,8%,1%,0%,0.0,0.0,0.0,0.0,0.0,7.3,2.4,0.0,0.0
Jose Devers,,SS,3000,MIA,@BAL,4.40,Wojciechowski,0.383,11%,R,L,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jazz Chisholm,,SS,3000,MIA,@BAL,4.40,Wojciechowski,,%,R,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesus Sanchez,,OF,3000,MIA,@BAL,4.40,Wojciechowski,0.383,11%,R,L,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Mancini,,1B/OF,3000,BAL,MIA,4.10,TBA,,%,,R,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Avila,,C,2900,MIN,@PIT,5.37,Williams,0.332,2%,R,L,0.295,0%,0.178,11%,x,x,-,0%,0%,0%,8.0,8.0,8.0,1.0,15.0,0.0,0.0,0.0,0.0
Myles Straw,,OF,2900,HOU,@ARI,5.11,Ray,0.320,-1%,L,R,0.347,3%,0.088,3%,8,x,0,2%,0%,0%,10.0,10.0,10.0,2.9,17.1,6.7,2.3,0.0,0.0
Tommy La Stella,,1B/2B,2900,LAA,@SEA,4.62,Gonzales,0.331,0%,L,L,0.313,-6%,0.120,-17%,,x,,0%,0%,0%,5.3,5.3,5.3,1.6,8.9,0.0,0.0,0.0,0.0
Ronald Guzman,,1B,2900,TEX,@OAK,3.51,Manaea,0.258,-14%,L,L,0.242,-12%,0.137,-20%,x,x,-,0%,0%,0%,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Nick Madrigal,,2B,2900,CWS,MIL,4.47,Houser,0.279,-8%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,5.0,5.0,5.0,-3.7,13.7,0.0,0.0,0.0,0.0
Andrelton Simmons,,SS,2900,LAA,@SEA,4.62,Gonzales,0.316,-2%,L,R,0.326,5%,0.132,15%,,x,,0%,0%,0%,4.3,4.3,4.3,0.5,8.0,0.0,0.0,0.0,0.0
Alex Gordon,,OF,2900,KC,CHC,3.74,Darvish,0.318,-1%,R,L,0.325,6%,0.146,20%,5,,2,2%,-1%,0%,4.6,4.6,4.6,-0.9,10.1,7.0,2.4,0.0,0.0
Manny Pina,,C,2900,MIL,@CWS,4.03,Keuchel,0.310,-3%,L,R,0.316,3%,0.123,-4%,6,7,2,-1%,0%,-1%,4.7,4.7,4.7,3.1,6.2,5.0,1.7,0.0,0.0
Christian Colon,,2B/SS,2900,CIN,@CLE,3.74,Clevinger,0.253,-15%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,6.3,6.3,6.3,-4.6,17.3,0.0,0.0,0.0,0.0
Tucker Barnhart,,C,2900,CIN,@CLE,3.74,Clevinger,0.305,-4%,R,L,0.308,4%,0.148,15%,9,,0,3%,0%,-1%,3.6,3.6,3.6,0.2,7.0,5.2,1.8,0.0,0.0
Austin Hedges,,C,2900,SD,LAD,3.75,Stripling,0.321,-1%,R,R,0.277,3%,0.175,10%,8,8,0,-3%,-1%,0%,2.0,2.0,2.0,-2.5,6.5,4.9,1.7,0.0,0.0
