Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jason Heyward,,OF,3200,CHC,KC,4.45,Singer,,1%,R,L,0.336,7%,0.171,22%,6,6,0,1%,-1%,-7%,3.9,3.9,3.9,-0.8,8.5,7.0,2.2,0.0,0.0
Alex Jackson,,C,3200,ATL,TOR,4.86,Shoemaker,0.310,-4%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,2.7,2.7,2.7,-2.0,7.3,0.0,0.0,0.0,0.0
Josh Phegley,,C,3200,CHC,KC,4.45,Singer,,-1%,R,R,0.270,-3%,0.139,-7%,x,x,-,0%,0%,0%,3.0,3.0,3.0,1.6,4.4,0.0,0.0,0.0,0.0
Brandon Drury,,2B/3B,3200,TOR,@ATL,3.64,Fried,0.326,0%,L,R,0.298,4%,0.160,-1%,8,9,-1,2%,1%,1%,2.5,2.5,2.5,-2.5,7.5,6.5,2.0,0.0,0.0
Willie Calhoun,,OF,3200,TEX,@OAK,3.39,Luzardo,,-4%,L,L,0.291,-8%,0.210,-12%,,x,,0%,0%,0%,1.0,1.0,1.0,-0.4,2.4,0.0,0.0,0.0,0.0
Alan Trejo,,SS,3200,COL,SF,6.54,Gausman,0.340,4%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Rabago,,C,3200,COL,SF,6.54,Gausman,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elias Diaz,,C,3200,COL,SF,6.54,Gausman,0.340,4%,R,R,0.284,-4%,0.099,-10%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe McCarthy,,OF,3200,SF,@COL,4.96,Marquez,0.335,2%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Stamets,,SS,3200,COL,SF,6.54,Gausman,0.340,4%,R,R,0.086,-6%,0.000,-9%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melky Cabrera,,OF,3200,NYM,@WAS,3.80,Corbin,0.300,-5%,L,S,0.331,3%,0.161,13%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jace Peterson,,2B/OF,3200,MIL,CWS,4.25,Giolito,0.307,-4%,R,L,0.285,2%,0.126,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Zagunis,,OF,3200,CHC,KC,4.45,Singer,,-1%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Swihart,,C/OF,3200,TEX,@OAK,3.39,Luzardo,,2%,L,S,0.192,-4%,0.012,-11%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jo Adell,,OF,3200,LAA,@SEA,5.20,Dunn,,-1%,R,R,,-2%,,-2%,,8,,-4%,2%,0%,0.0,0.0,0.0,0.0,0.0,6.5,2.0,0.0,0.0
Jose Briceno,,C,3200,LAA,@SEA,5.20,Dunn,,-1%,R,R,0.224,-6%,0.031,-14%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Jansen,,C,3100,TOR,@ATL,3.64,Fried,0.326,0%,L,R,0.308,4%,0.185,9%,7,7,0,2%,1%,1%,7.4,7.4,7.4,1.1,13.7,7.3,2.4,0.0,0.0
Tommy La Stella,,1B/2B,3100,LAA,@SEA,5.20,Dunn,,1%,R,L,0.345,2%,0.156,6%,,7,,-7%,2%,0%,5.7,5.7,5.7,2.1,9.4,6.8,2.2,0.0,0.0
Wilson Ramos,,C,3100,NYM,@WAS,3.80,Corbin,0.300,-5%,L,R,0.389,10%,0.225,29%,,7,,13%,1%,3%,5.8,5.8,5.8,-1.2,12.7,8.5,2.7,0.0,0.0
Jose Trevino,,C,3100,TEX,@OAK,3.39,Luzardo,,2%,L,R,0.348,3%,0.186,8%,,9,,-4%,-2%,0%,9.0,9.0,9.0,9.0,9.0,5.0,1.6,0.0,0.0
Derek Fisher,,OF,3100,TOR,@ATL,3.64,Fried,0.300,-5%,L,L,0.328,-2%,0.196,-11%,x,x,-,0%,0%,0%,5.5,5.5,5.5,1.3,9.7,0.0,0.0,0.0,0.0
Andrelton Simmons,,SS,3100,LAA,@SEA,5.20,Dunn,,-1%,R,R,0.300,-4%,0.102,-11%,,x,,0%,0%,0%,4.3,4.3,4.3,0.5,8.0,0.0,0.0,0.0,0.0
Andres Gimenez,,3B/SS,3100,NYM,@WAS,3.80,Corbin,0.285,-8%,L,L,,-6%,,-17%,,9,,13%,1%,1%,7.0,7.0,7.0,1.6,12.4,4.6,1.5,0.0,0.0
Jedd Gyorko,,1B/3B,3100,MIL,CWS,4.25,Giolito,0.313,-2%,R,R,0.300,-6%,0.126,-17%,x,x,-,0%,0%,0%,3.3,3.3,3.3,0.4,6.2,0.0,0.0,0.0,0.0
Logan Morrison,,1B,3100,MIL,CWS,4.25,Giolito,0.307,-4%,R,L,0.289,-1%,0.207,11%,6,4,-2,0%,-3%,0%,0.0,0.0,0.0,0.0,0.0,6.9,2.2,0.0,0.0
Hernan Perez,,3B/SS,3100,CHC,KC,4.45,Singer,,-1%,R,R,0.259,-9%,0.098,-24%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robel Garcia,,2B,3100,CHC,KC,4.45,Singer,,1%,R,S,0.340,2%,0.296,9%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Bird,,1B,3100,TEX,@OAK,3.39,Luzardo,,-4%,L,L,0.356,-1%,0.266,-4%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Schebler,,OF,3100,ATL,TOR,4.86,Shoemaker,0.305,-4%,R,L,0.311,-1%,0.170,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breyvic Valera,,2B/SS,3100,TOR,@ATL,3.64,Fried,0.326,0%,L,S,0.334,3%,0.100,4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Young,,3B,3100,ARI,HOU,4.44,Javier,,-1%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Kipnis,,2B,3000,CHC,KC,4.45,Singer,,1%,R,L,0.316,3%,0.183,11%,8,x,0,1%,-1%,-7%,13.0,13.0,13.0,5.8,20.2,6.3,2.1,0.0,0.0
Dylan Moore,,3B/OF,3000,SEA,LAA,3.80,Heaney,0.335,2%,L,R,0.324,3%,0.197,7%,,8,,-2%,1%,0%,9.6,9.6,9.6,2.0,17.2,6.6,2.2,0.0,0.0
Nico Hoerner,,2B/SS,3000,CHC,KC,4.45,Singer,,-1%,R,R,0.305,-2%,0.134,-5%,x,x,-,0%,0%,0%,6.1,6.1,6.1,1.4,10.8,0.0,0.0,0.0,0.0
Greg Garcia,,2B/3B,3000,SD,LAD,3.81,May,,1%,R,L,0.310,6%,0.097,11%,,7,,-1%,0%,0%,5.3,5.3,5.3,2.1,8.5,5.7,1.9,0.0,0.0
Ty France,,1B/2B,3000,SD,LAD,3.81,May,,-1%,R,R,0.288,-3%,0.124,-10%,,x,,0%,0%,0%,4.5,4.5,4.5,-0.4,9.4,0.0,0.0,0.0,0.0
Taylor Ward,,OF,3000,LAA,@SEA,5.20,Dunn,,-1%,R,R,0.241,-6%,0.142,-6%,,x,,0%,0%,0%,5.4,5.4,5.4,0.0,10.8,0.0,0.0,0.0,0.0
Manny Pina,,C,3000,MIL,CWS,4.25,Giolito,0.313,-2%,R,R,0.293,-3%,0.152,6%,x,x,-,0%,0%,0%,4.7,4.7,4.7,3.1,6.2,0.0,0.0,0.0,0.0
Evan White,,1B,3000,SEA,LAA,3.80,Heaney,0.335,2%,L,R,,2%,,7%,,6,,-2%,2%,0%,4.1,4.0,4.0,-1.3,9.3,6.7,2.2,0.0,0.0
Andrew Stevenson,,OF,3000,WAS,NYM,4.70,Matz,0.321,-1%,L,L,,-6%,,-17%,x,x,-,0%,0%,0%,2.0,2.0,2.0,-0.8,4.8,0.0,0.0,0.0,0.0
Matt Thaiss,,1B/3B,3000,LAA,@SEA,5.20,Dunn,,1%,R,L,0.304,0%,0.216,7%,,x,,0%,0%,0%,4.0,4.0,4.0,0.4,7.6,0.0,0.0,0.0,0.0
Josh Harrison,,2B/OF,3000,WAS,NYM,4.70,Matz,0.329,1%,L,R,0.326,9%,0.180,31%,6,x,0,3%,1%,2%,0.0,0.0,0.0,0.0,0.0,7.4,2.5,0.0,0.0
Hunter Dozier,,3B,3000,KC,@CHC,3.05,Hendricks,0.294,-6%,R,R,0.334,1%,0.224,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Shaw,,1B/3B,2900,TOR,@ATL,3.64,Fried,0.300,-5%,L,L,0.269,-13%,0.146,-26%,x,x,-,0%,0%,0%,7.0,7.0,7.0,4.2,9.8,0.0,0.0,0.0,0.0
Edwin Rios,,1B/3B,2900,LAD,@SD,4.19,Lamet,0.346,3%,R,L,0.424,4%,0.375,12%,,x,,0%,0%,0%,13.0,13.0,13.0,7.8,18.2,0.0,0.0,0.0,0.0
Robbie Grossman,,OF,2900,OAK,TEX,4.11,Lynn,0.338,3%,R,S,0.306,-7%,0.107,-11%,,6,,-4%,-1%,0%,7.0,7.0,7.0,0.9,13.1,6.0,2.1,0.0,0.0
Nick Madrigal,,2B,2900,CWS,@MIL,3.75,Woodruff,0.251,-15%,R,R,,-2%,,-2%,9,9,0,1%,-1%,1%,5.0,5.0,5.0,-3.7,13.7,5.6,1.9,0.0,0.0
Orlando Arcia,,SS,2900,MIL,CWS,4.25,Giolito,0.313,-2%,R,R,0.257,-5%,0.102,-1%,x,x,-,0%,0%,0%,5.6,5.6,5.6,1.9,9.3,0.0,0.0,0.0,0.0
Franchy Cordero,,OF,2900,KC,@CHC,3.05,Hendricks,0.285,-8%,R,L,0.355,4%,0.200,5%,x,x,-,0%,0%,0%,3.4,3.4,3.4,-1.2,8.0,0.0,0.0,0.0,0.0
Austin Nola,,1B/C,2900,SEA,LAA,3.80,Heaney,0.335,2%,L,R,0.368,4%,0.282,15%,,5,,-3%,2%,0%,3.3,3.3,3.3,0.5,6.1,6.3,2.2,0.0,0.0
Dee Gordon,,2B/OF,2900,SEA,LAA,3.80,Heaney,0.296,-5%,L,L,0.277,0%,0.046,-37%,,9,,-4%,1%,0%,3.4,3.4,3.4,0.0,6.8,5.3,1.8,0.0,0.0
Joe Panik,,2B,2900,TOR,@ATL,3.64,Fried,0.300,-5%,L,L,0.282,-1%,0.069,-14%,x,x,-,0%,0%,0%,2.6,2.6,2.6,0.8,4.4,0.0,0.0,0.0,0.0
Michael Hermosillo,,OF,2900,LAA,@SEA,5.20,Dunn,,-1%,R,R,0.238,-5%,0.095,-8%,,x,,0%,0%,0%,3.5,3.5,3.5,-2.2,9.2,0.0,0.0,0.0,0.0
Cedric Mullins,,OF,2900,BAL,MIA,4.76,Lopez,0.341,2%,R,S,0.279,0%,0.144,4%,,x,,0%,0%,0%,5.3,5.3,5.3,-0.8,11.4,0.0,0.0,0.0,0.0
Bryan Holaday,,C,2900,BAL,MIA,4.76,Lopez,0.292,-6%,R,R,0.292,0%,0.105,-8%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Lamb,,1B/3B,2900,ARI,HOU,4.44,Javier,,1%,R,L,0.290,3%,0.133,-8%,x,x,-,0%,0%,0%,1.6,1.6,1.6,-1.0,4.1,0.0,0.0,0.0,0.0
Austin Hedges,,C,2900,SD,LAD,3.81,May,,-1%,R,R,0.277,3%,0.175,10%,,x,,0%,0%,0%,2.0,2.0,2.0,-2.5,6.5,0.0,0.0,0.0,0.0
Jared Walsh,,1B,2900,LAA,@SEA,5.20,Dunn,,1%,R,L,0.254,-1%,0.113,-2%,,x,,0%,0%,0%,0.7,0.7,0.7,-0.5,1.8,0.0,0.0,0.0,0.0
Yonathan Daza,,OF,2900,COL,SF,6.54,Gausman,0.340,4%,R,R,0.231,-5%,0.046,-12%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Moroff,,2B/SS,2900,NYM,@WAS,3.80,Corbin,0.300,-5%,L,S,0.277,1%,0.145,4%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Torrens,,C,2900,SD,LAD,3.81,May,,-1%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheslor Cuthbert,,1B/3B,2900,CWS,@MIL,3.75,Woodruff,0.251,-15%,R,R,0.246,-11%,0.089,-21%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caleb Joseph,,C,2900,TOR,@ATL,3.64,Fried,0.326,0%,L,R,0.245,-1%,0.101,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juniel Querecuto,,3B/SS,2900,ARI,HOU,4.44,Javier,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Wallach,,C,2900,MIA,@BAL,4.24,Means,0.317,-2%,L,R,0.316,2%,0.077,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Souza Jr.,,OF,2800,CHC,KC,4.45,Singer,,-1%,R,R,0.281,-4%,0.116,-9%,7,x,-1,1%,-1%,-9%,7.3,7.3,7.3,4.1,10.5,6.3,2.3,0.0,0.0
Myles Straw,,OF,2800,HOU,@ARI,5.06,Bumgarner,0.311,-3%,L,R,0.347,3%,0.088,3%,,x,,0%,0%,0%,10.0,10.0,10.0,2.9,17.1,0.0,0.0,0.0,0.0
Adam Engel,,OF,2800,CWS,@MIL,3.75,Woodruff,0.251,-15%,R,R,0.270,-3%,0.110,-6%,x,x,-,0%,0%,0%,7.1,7.1,7.1,0.6,13.7,0.0,0.0,0.0,0.0
Michael A. Taylor,,OF,2800,WAS,NYM,4.70,Matz,0.329,1%,L,R,0.312,4%,0.168,13%,x,x,-,0%,0%,0%,8.0,8.0,8.0,-1.2,17.2,0.0,0.0,0.0,0.0
Chad Pinder,,2B/OF,2800,OAK,TEX,4.11,Lynn,0.278,-10%,R,R,0.295,-5%,0.173,-2%,,x,,0%,0%,0%,6.4,6.4,6.4,-0.9,13.7,0.0,0.0,0.0,0.0
Tomas Nido,,C,2800,NYM,@WAS,3.80,Corbin,0.300,-5%,L,R,0.267,2%,0.154,7%,,x,,0%,0%,0%,6.0,6.0,6.0,1.8,10.2,0.0,0.0,0.0,0.0
Matt Beaty,,1B/3B,2800,LAD,@SD,4.19,Lamet,0.346,3%,R,L,0.348,5%,0.217,10%,,8,,-5%,0%,0%,6.3,6.3,6.3,-0.8,13.4,5.9,2.1,0.0,0.0
Alex Gordon,,OF,2800,KC,@CHC,3.05,Hendricks,0.285,-8%,R,L,0.325,6%,0.146,20%,7,7,0,-1%,-1%,-7%,4.6,4.6,4.6,-1.3,10.4,5.6,2.0,0.0,0.0
Eduardo Nunez,,2B/3B,2800,NYM,@WAS,3.80,Corbin,0.300,-5%,L,R,0.296,2%,0.135,6%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Alford,,OF,2800,TOR,@ATL,3.64,Fried,0.326,0%,L,R,0.075,-2%,0.000,0%,9,x,0,2%,0%,0%,0.0,0.0,0.0,0.0,0.0,6.5,2.3,0.0,0.0
Garrett Stubbs,,C,2800,HOU,@ARI,5.06,Bumgarner,0.241,-18%,L,L,,-6%,,-17%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Allen,,C,2800,OAK,TEX,4.11,Lynn,0.338,3%,R,L,0.255,-1%,0.073,-4%,,x,,0%,0%,0%,1.7,1.7,1.7,0.1,3.2,0.0,0.0,0.0,0.0
Andrew Velazquez,,2B/SS,2800,BAL,MIA,4.76,Lopez,0.341,2%,R,S,,2%,,3%,,x,,0%,0%,0%,1.0,1.0,1.0,-0.7,2.7,0.0,0.0,0.0,0.0
Jed Lowrie,,2B,2800,NYM,@WAS,3.80,Corbin,0.300,-5%,L,S,0.314,-6%,0.116,-24%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Mateo,,SS,2800,SD,LAD,3.81,May,,-1%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Webster Rivas,,C,2800,SD,LAD,3.81,May,,%,R,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Freitas,,1B,2800,MIL,CWS,4.25,Giolito,0.313,-2%,R,R,0.259,-4%,0.074,-10%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Ibanez,,2B,2800,TEX,@OAK,3.39,Luzardo,,2%,L,R,,2%,,7%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sheldon Neuse,,2B,2800,OAK,TEX,4.11,Lynn,0.278,-10%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruben Tejada,,3B,2800,TOR,@ATL,3.64,Fried,0.326,0%,L,R,0.275,0%,0.092,-1%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Fraley,,OF,2800,SEA,LAA,3.80,Heaney,0.296,-5%,L,L,,-6%,,-17%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahmai Jones,,OF,2800,LAA,@SEA,5.20,Dunn,,%,R,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Martin,,SS,2800,BAL,MIA,4.76,Lopez,0.292,-6%,R,R,0.220,-7%,0.126,-4%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Stassi,,C,2700,LAA,@SEA,5.20,Dunn,,-1%,R,R,0.273,-1%,0.116,-7%,,x,,0%,0%,0%,9.4,9.4,9.4,1.4,17.4,0.0,0.0,0.0,0.0
Edward Olivares,,OF,2700,SD,LAD,3.81,May,,-1%,R,R,,-2%,,-2%,,x,,0%,0%,0%,5.2,5.2,5.2,0.0,10.4,0.0,0.0,0.0,0.0
Raudy Read,,C,2700,WAS,NYM,4.70,Matz,0.329,1%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Davis,,OF,2700,TOR,@ATL,3.64,Fried,0.326,0%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Waters,,OF,2700,ATL,TOR,4.86,Shoemaker,0.305,-4%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyatt Mathisen,,2B/3B,2700,ARI,HOU,4.44,Javier,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trayce Thompson,,OF,2700,ARI,HOU,4.44,Javier,,-1%,R,R,0.153,-9%,0.075,-11%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Braden Bishop,,OF,2700,SEA,LAA,3.80,Heaney,0.335,2%,L,R,,2%,,7%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Wisdom,,1B/3B,2700,SEA,LAA,3.80,Heaney,0.335,2%,L,R,0.296,2%,0.103,4%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Wynns,,C,2700,BAL,MIA,4.76,Lopez,0.292,-6%,R,R,0.301,-1%,0.144,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Cronenworth,,1B,2600,SD,LAD,3.81,May,,1%,R,L,,2%,,3%,,5,,-1%,0%,0%,8.0,8.0,8.0,3.3,12.7,5.9,2.3,0.0,0.0
Ryan O'Hearn,,1B,2600,KC,@CHC,3.05,Hendricks,0.285,-8%,R,L,0.338,6%,0.251,11%,3,3,2,-1%,-1%,-9%,8.6,8.6,8.6,1.1,16.1,6.5,2.5,0.0,0.0
Martin Maldonado,,C,2600,HOU,@ARI,5.06,Bumgarner,0.311,-3%,L,R,0.287,2%,0.127,-5%,,9,,-1%,0%,0%,5.4,5.4,5.4,0.7,10.1,5.2,2.0,0.0,0.0
Ronald Guzman,,1B,2600,TEX,@OAK,3.39,Luzardo,,-4%,L,L,0.242,-12%,0.137,-20%,,x,,0%,0%,0%,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Pat Valaika,,2B/3B,2600,BAL,MIA,4.76,Lopez,0.292,-6%,R,R,0.168,-10%,0.032,-18%,,x,,0%,0%,0%,7.7,7.7,7.7,2.2,13.2,0.0,0.0,0.0,0.0
Santiago Espinal,,SS,2600,TOR,@ATL,3.64,Fried,0.326,0%,L,R,,2%,,7%,x,x,-,0%,0%,0%,1.0,1.0,1.0,-0.7,2.7,0.0,0.0,0.0,0.0
Ryan Goins,,3B/OF,2600,CWS,@MIL,3.75,Woodruff,0.328,-1%,R,L,0.252,-3%,0.072,-11%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilmer Difo,,SS,2600,WAS,NYM,4.70,Matz,0.329,1%,L,S,0.286,1%,0.135,10%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Trammell,,OF,2600,SD,LAD,3.81,May,,%,R,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Miller,,SS,2600,SD,LAD,3.81,May,,-1%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tucupita Marcano,,3B/SS,2600,SD,LAD,3.81,May,,1%,R,L,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Arias,,SS,2600,SD,LAD,3.81,May,,-1%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leody Taveras,,OF,2600,TEX,@OAK,3.39,Luzardo,,2%,L,S,,2%,,7%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonah Heim,,C,2600,OAK,TEX,4.11,Lynn,0.338,3%,R,S,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Perez,,C,2600,OAK,TEX,4.11,Lynn,0.278,-10%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Orf,,2B/OF,2600,OAK,TEX,4.11,Lynn,0.278,-10%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Campbell,,1B/3B,2600,OAK,TEX,4.11,Lynn,0.278,-10%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Morales,,C,2600,ATL,TOR,4.86,Shoemaker,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pete Kozma,,SS,2600,ATL,TOR,4.86,Shoemaker,0.310,-4%,R,R,0.274,-3%,0.140,-4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Braden Shewmake,,SS,2600,ATL,TOR,4.86,Shoemaker,0.305,-4%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arismendy Alcantara,,2B/SS,2600,LAA,@SEA,5.20,Dunn,,1%,R,S,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Rojas,,2B,2600,LAA,@SEA,5.20,Dunn,,%,R,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Marsh,,OF,2600,LAA,@SEA,5.20,Dunn,,%,R,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elliot Soto,,3B/SS,2600,LAA,@SEA,5.20,Dunn,,%,R,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordyn Adams,,OF,2600,LAA,@SEA,5.20,Dunn,,-1%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Kruger,,C,2600,LAA,@SEA,5.20,Dunn,,-1%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Mancini,,1B/OF,2600,BAL,MIA,4.76,Lopez,0.292,-6%,R,R,0.345,1%,0.211,2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Barnes,,C,2500,LAD,@SD,4.19,Lamet,0.261,-11%,R,R,0.265,-7%,0.106,-15%,,9,,-3%,0%,0%,2.4,2.4,2.4,-0.1,4.9,4.9,2.0,0.0,0.0
Luis Guillorme,,2B/SS,2500,NYM,@WAS,3.80,Corbin,0.285,-8%,L,L,,-6%,,-17%,,8,,17%,1%,0%,0.0,0.0,0.0,0.0,0.0,5.1,2.0,0.0,0.0
Gordon Beckham,,2B,2500,NYM,@WAS,3.80,Corbin,0.300,-5%,L,R,0.257,-1%,0.102,-6%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Mathias,,OF,2500,MIL,CWS,4.25,Giolito,0.313,-2%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
